id_meteo;Date;Lieu;Vitesse_vent_moyen;Humidité;Température
1278;2022-10-03 21:00:00+00:00;Métropole du Grand Paris;0.7;96.0;9.100000000000025
1279;2022-10-28 00:00:00+00:00;Métropole du Grand Paris;1.4;80.0;17.100000000000023
1280;2022-10-30 03:00:00+00:00;Métropole du Grand Paris;0.6;93.0;12.700000000000044
1281;2022-10-30 06:00:00+00:00;Métropole du Grand Paris;0.7;94.0;11.800000000000011
1282;2022-10-30 12:00:00+00:00;Métropole du Grand Paris;4.0;70.0;17.900000000000034
1283;2022-10-30 15:00:00+00:00;Métropole du Grand Paris;1.4;67.0;19.100000000000023
1284;2022-10-31 15:00:00+00:00;Métropole du Grand Paris;4.9;69.0;20.100000000000023
1285;2022-11-01 09:00:00+00:00;Métropole du Grand Paris;6.2;76.0;13.400000000000034
1286;2022-11-02 18:00:00+00:00;Métropole du Grand Paris;2.7;74.0;12.5
1287;2022-11-06 03:00:00+00:00;Métropole du Grand Paris;3.0;84.0;9.700000000000044
1288;2022-11-13 09:00:00+00:00;Métropole du Grand Paris;2.4;99.0;7.900000000000034
1289;2022-10-19 12:00:00+00:00;Métropole du Grand Paris;6.3;73.0;20.400000000000038
1290;2022-10-19 15:00:00+00:00;Métropole du Grand Paris;5.7;77.0;20.600000000000023
1291;2022-10-21 03:00:00+00:00;Métropole du Grand Paris;3.0;98.0;14.800000000000011
1292;2022-10-07 12:00:00+00:00;Métropole du Grand Paris;2.3;45.0;18.900000000000038
1293;2022-10-09 00:00:00+00:00;Métropole du Grand Paris;1.9;75.0;9.400000000000034
1294;2022-10-09 12:00:00+00:00;Métropole du Grand Paris;4.4;52.0;18.100000000000023
1295;2022-10-10 00:00:00+00:00;Métropole du Grand Paris;0.9;92.0;9.800000000000011
1296;2022-06-03 06:00:00+00:00;Métropole du Grand Paris;3.2;59.0;16.30000000000001
1297;2022-06-05 03:00:00+00:00;Métropole du Grand Paris;3.0;97.0;16.200000000000045
1298;2022-06-08 21:00:00+00:00;Métropole du Grand Paris;2.1;75.0;15.800000000000011
1299;2022-06-22 06:00:00+00:00;Métropole du Grand Paris;5.3;73.0;17.100000000000023
1300;2022-10-26 06:00:00+00:00;Métropole du Grand Paris;2.2;91.0;14.200000000000044
1301;2022-10-26 18:00:00+00:00;Métropole du Grand Paris;1.3;83.0;16.400000000000034
1302;2022-10-30 18:00:00+00:00;Métropole du Grand Paris;1.1;79.0;16.400000000000034
1303;2022-11-01 15:00:00+00:00;Métropole du Grand Paris;8.7;61.0;16.700000000000045
1304;2022-11-08 00:00:00+00:00;Métropole du Grand Paris;2.5;90.0;11.0
1305;2022-11-08 12:00:00+00:00;Métropole du Grand Paris;6.3;75.0;15.800000000000011
1306;2022-11-14 18:00:00+00:00;Métropole du Grand Paris;2.0;94.0;12.5
1307;2022-11-15 15:00:00+00:00;Métropole du Grand Paris;4.0;96.0;12.400000000000034
1308;2022-11-16 21:00:00+00:00;Métropole du Grand Paris;9.1;94.0;11.900000000000034
1309;2022-11-21 03:00:00+00:00;Métropole du Grand Paris;3.4;95.0;5.900000000000034
1310;2022-08-25 09:00:00+00:00;Métropole du Grand Paris;2.9;42.0;27.100000000000023
1311;2022-08-28 06:00:00+00:00;Métropole du Grand Paris;3.2;77.0;15.900000000000034
1312;2022-08-30 21:00:00+00:00;Métropole du Grand Paris;2.7;49.0;21.900000000000038
1313;2022-09-04 06:00:00+00:00;Métropole du Grand Paris;1.3;87.0;15.5
1314;2022-09-04 21:00:00+00:00;Métropole du Grand Paris;3.2;51.0;22.80000000000001
1315;2022-09-08 00:00:00+00:00;Métropole du Grand Paris;3.2;96.0;15.400000000000034
1316;2022-07-16 03:00:00+00:00;Métropole du Grand Paris;2.0;63.0;16.5
1317;2022-07-26 15:00:00+00:00;Métropole du Grand Paris;3.9;47.0;22.600000000000023
1318;2022-08-01 12:00:00+00:00;Métropole du Grand Paris;2.9;53.0;25.900000000000038
1319;2022-04-22 09:00:00+00:00;Métropole du Grand Paris;5.1;55.0;15.100000000000025
1320;2022-04-22 12:00:00+00:00;Métropole du Grand Paris;4.9;43.0;18.0
1321;2022-04-23 09:00:00+00:00;Métropole du Grand Paris;4.0;70.0;14.200000000000044
1322;2022-04-27 18:00:00+00:00;Métropole du Grand Paris;4.6;44.0;17.600000000000023
1323;2022-05-07 12:00:00+00:00;Métropole du Grand Paris;3.5;62.0;18.900000000000038
1324;2022-05-10 09:00:00+00:00;Métropole du Grand Paris;5.2;54.0;22.600000000000023
1325;2022-06-02 12:00:00+00:00;Métropole du Grand Paris;4.0;36.0;22.30000000000001
1326;2022-06-03 09:00:00+00:00;Métropole du Grand Paris;3.1;59.0;20.100000000000023
1327;2022-06-03 21:00:00+00:00;Métropole du Grand Paris;3.1;88.0;18.200000000000045
1328;2022-06-11 00:00:00+00:00;Métropole du Grand Paris;2.2;89.0;15.900000000000034
1329;2022-06-13 15:00:00+00:00;Métropole du Grand Paris;3.1;41.0;23.200000000000045
1330;2022-06-17 21:00:00+00:00;Métropole du Grand Paris;1.2;46.0;26.30000000000001
1331;2022-06-21 03:00:00+00:00;Métropole du Grand Paris;2.8;81.0;16.100000000000023
1332;2022-06-22 09:00:00+00:00;Métropole du Grand Paris;3.3;67.0;20.0
1333;2022-08-04 06:00:00+00:00;Métropole du Grand Paris;4.2;68.0;21.80000000000001
1334;2022-08-06 03:00:00+00:00;Métropole du Grand Paris;4.3;61.0;15.0
1335;2022-08-10 21:00:00+00:00;Métropole du Grand Paris;2.5;38.0;24.600000000000023
1336;2022-08-14 18:00:00+00:00;Métropole du Grand Paris;2.2;92.0;17.200000000000045
1337;2022-08-14 21:00:00+00:00;Métropole du Grand Paris;1.1;97.0;18.0
1338;2022-08-16 12:00:00+00:00;Métropole du Grand Paris;3.0;57.0;25.600000000000023
1339;2022-08-18 18:00:00+00:00;Métropole du Grand Paris;4.2;43.0;26.900000000000038
1340;2022-08-22 09:00:00+00:00;Métropole du Grand Paris;2.8;61.0;21.700000000000045
1341;2022-09-15 00:00:00+00:00;Métropole du Grand Paris;3.4;86.0;19.100000000000023
1342;2022-09-18 06:00:00+00:00;Métropole du Grand Paris;1.2;89.0;7.0
1343;2022-09-25 09:00:00+00:00;Métropole du Grand Paris;6.2;68.0;14.600000000000025
1344;2022-09-30 21:00:00+00:00;Métropole du Grand Paris;4.2;79.0;12.900000000000034
1345;2022-05-16 18:00:00+00:00;Métropole du Grand Paris;2.9;45.0;23.5
1346;2022-05-19 21:00:00+00:00;Métropole du Grand Paris;4.0;65.0;21.0
1347;2022-05-20 06:00:00+00:00;Métropole du Grand Paris;1.2;74.0;17.100000000000023
1348;2022-05-29 18:00:00+00:00;Métropole du Grand Paris;5.0;44.0;14.600000000000025
1349;2022-06-23 12:00:00+00:00;Métropole du Grand Paris;3.1;48.0;26.200000000000045
1350;2022-06-24 15:00:00+00:00;Métropole du Grand Paris;6.3;54.0;23.0
1351;2022-10-10 09:00:00+00:00;Métropole du Grand Paris;4.4;81.0;16.0
1352;2022-10-12 00:00:00+00:00;Métropole du Grand Paris;0.0;80.0;10.200000000000044
1353;2022-04-24 15:00:00+00:00;Métropole du Grand Paris;4.6;51.0;17.80000000000001
1354;2022-04-27 21:00:00+00:00;Métropole du Grand Paris;6.2;59.0;14.400000000000034
1355;2022-04-28 00:00:00+00:00;Métropole du Grand Paris;5.2;69.0;11.700000000000044
1356;2022-04-29 00:00:00+00:00;Métropole du Grand Paris;4.3;60.0;14.200000000000044
1357;2022-04-30 06:00:00+00:00;Métropole du Grand Paris;4.8;86.0;8.200000000000045
1358;2022-05-04 18:00:00+00:00;Métropole du Grand Paris;4.5;53.0;16.0
1359;2022-05-10 21:00:00+00:00;Métropole du Grand Paris;1.3;57.0;19.30000000000001
1360;2022-03-31 06:00:00+00:00;Métropole du Grand Paris;2.8;91.0;4.400000000000034
1361;2022-03-31 15:00:00+00:00;Métropole du Grand Paris;6.7;66.0;6.400000000000034
1362;2022-04-11 18:00:00+00:00;Métropole du Grand Paris;3.3;52.0;17.30000000000001
1363;2022-04-15 03:00:00+00:00;Métropole du Grand Paris;0.9;87.0;10.300000000000011
1364;2022-02-27 15:00:00+00:00;Métropole du Grand Paris;4.6;49.0;9.400000000000034
1365;2022-03-04 21:00:00+00:00;Métropole du Grand Paris;4.3;85.0;8.700000000000045
1366;2022-03-05 00:00:00+00:00;Métropole du Grand Paris;2.7;89.0;7.900000000000034
1367;2022-02-19 00:00:00+00:00;Métropole du Grand Paris;6.9;67.0;5.7000000000000455
1368;2022-02-23 03:00:00+00:00;Métropole du Grand Paris;3.8;96.0;5.7000000000000455
1369;2022-02-07 18:00:00+00:00;Métropole du Grand Paris;1.1;69.0;6.400000000000034
1370;2022-02-10 00:00:00+00:00;Métropole du Grand Paris;1.4;86.0;6.900000000000034
1371;2022-02-11 03:00:00+00:00;Métropole du Grand Paris;1.7;92.0;2.400000000000034
1372;2022-02-14 18:00:00+00:00;Métropole du Grand Paris;2.4;86.0;7.600000000000023
1373;2022-02-15 12:00:00+00:00;Métropole du Grand Paris;6.8;71.0;10.0
1374;2022-04-20 12:00:00+00:00;Métropole du Grand Paris;5.6;44.0;18.700000000000045
1375;2022-04-20 21:00:00+00:00;Métropole du Grand Paris;1.8;46.0;13.200000000000044
1376;2022-03-08 00:00:00+00:00;Métropole du Grand Paris;2.1;60.0;1.5
1377;2022-03-08 09:00:00+00:00;Métropole du Grand Paris;3.1;59.0;3.300000000000012
1378;2022-06-02 18:00:00+00:00;Métropole du Grand Paris;3.0;34.0;23.5
1379;2022-06-03 18:00:00+00:00;Métropole du Grand Paris;2.1;77.0;21.0
1380;2022-06-04 00:00:00+00:00;Métropole du Grand Paris;2.8;95.0;17.30000000000001
1381;2022-06-06 09:00:00+00:00;Métropole du Grand Paris;4.5;58.0;18.100000000000023
1382;2022-06-07 03:00:00+00:00;Métropole du Grand Paris;1.6;86.0;15.300000000000011
1383;2022-06-09 12:00:00+00:00;Métropole du Grand Paris;4.7;51.0;20.100000000000023
1384;2022-06-12 21:00:00+00:00;Métropole du Grand Paris;5.0;53.0;17.600000000000023
1385;2022-06-13 03:00:00+00:00;Métropole du Grand Paris;2.1;80.0;12.300000000000011
1386;2022-06-18 12:00:00+00:00;Métropole du Grand Paris;3.9;34.0;33.80000000000001
1387;2022-10-29 09:00:00+00:00;Métropole du Grand Paris;2.9;76.0;18.100000000000023
1388;2022-11-01 12:00:00+00:00;Métropole du Grand Paris;8.1;64.0;16.600000000000023
1389;2022-11-09 00:00:00+00:00;Métropole du Grand Paris;3.2;89.0;12.800000000000011
1390;2022-11-09 06:00:00+00:00;Métropole du Grand Paris;4.2;94.0;11.400000000000034
1391;2022-11-15 06:00:00+00:00;Métropole du Grand Paris;2.7;98.0;7.900000000000034
1392;2022-07-14 15:00:00+00:00;Métropole du Grand Paris;4.1;31.0;31.400000000000038
1393;2022-07-22 18:00:00+00:00;Métropole du Grand Paris;2.1;82.0;22.5
1394;2022-07-30 21:00:00+00:00;Métropole du Grand Paris;4.8;52.0;24.200000000000045
1395;2022-08-02 09:00:00+00:00;Métropole du Grand Paris;2.2;53.0;25.30000000000001
1396;2022-09-15 03:00:00+00:00;Métropole du Grand Paris;5.1;90.0;17.5
1397;2022-09-19 03:00:00+00:00;Métropole du Grand Paris;2.3;85.0;8.900000000000034
1398;2022-09-26 00:00:00+00:00;Métropole du Grand Paris;2.1;77.0;12.300000000000011
1399;2022-09-26 03:00:00+00:00;Métropole du Grand Paris;4.1;81.0;11.5
1400;2022-10-01 06:00:00+00:00;Métropole du Grand Paris;5.2;95.0;14.800000000000011
1401;2022-10-04 21:00:00+00:00;Métropole du Grand Paris;2.1;81.0;15.300000000000011
1402;2022-08-04 15:00:00+00:00;Métropole du Grand Paris;4.2;47.0;29.400000000000038
1403;2022-08-05 09:00:00+00:00;Métropole du Grand Paris;4.6;65.0;22.100000000000023
1404;2022-08-08 09:00:00+00:00;Métropole du Grand Paris;5.9;43.0;23.200000000000045
1405;2022-08-10 00:00:00+00:00;Métropole du Grand Paris;4.1;50.0;22.5
1406;2022-08-17 12:00:00+00:00;Métropole du Grand Paris;2.6;76.0;22.600000000000023
1407;2022-06-24 06:00:00+00:00;Métropole du Grand Paris;4.5;93.0;17.900000000000034
1408;2022-06-29 00:00:00+00:00;Métropole du Grand Paris;1.8;58.0;17.5
1409;2022-07-04 06:00:00+00:00;Métropole du Grand Paris;1.4;70.0;16.900000000000034
1410;2022-07-05 09:00:00+00:00;Métropole du Grand Paris;2.3;58.0;20.200000000000045
1411;2022-07-07 12:00:00+00:00;Métropole du Grand Paris;4.8;61.0;21.600000000000023
1412;2022-07-09 15:00:00+00:00;Métropole du Grand Paris;5.2;34.0;29.200000000000045
1413;2022-07-13 18:00:00+00:00;Métropole du Grand Paris;4.1;21.0;35.5
1414;2022-08-27 18:00:00+00:00;Métropole du Grand Paris;4.5;42.0;23.30000000000001
1415;2022-08-29 03:00:00+00:00;Métropole du Grand Paris;4.7;56.0;18.30000000000001
1416;2022-08-31 00:00:00+00:00;Métropole du Grand Paris;3.5;63.0;19.80000000000001
1417;2022-09-03 06:00:00+00:00;Métropole du Grand Paris;3.2;95.0;16.700000000000045
1418;2022-09-04 15:00:00+00:00;Métropole du Grand Paris;3.7;33.0;29.200000000000045
1419;2022-09-05 03:00:00+00:00;Métropole du Grand Paris;1.9;81.0;18.80000000000001
1420;2022-09-05 18:00:00+00:00;Métropole du Grand Paris;2.5;83.0;19.5
1421;2022-09-06 15:00:00+00:00;Métropole du Grand Paris;4.3;32.0;29.400000000000038
1422;2022-09-12 06:00:00+00:00;Métropole du Grand Paris;0.7;96.0;13.900000000000034
1423;2022-10-14 18:00:00+00:00;Métropole du Grand Paris;6.1;99.0;17.0
1424;2022-10-15 12:00:00+00:00;Métropole du Grand Paris;5.6;80.0;18.600000000000023
1425;2022-10-16 00:00:00+00:00;Métropole du Grand Paris;2.0;97.0;15.100000000000025
1426;2022-10-16 21:00:00+00:00;Métropole du Grand Paris;1.3;93.0;17.5
1427;2022-10-17 09:00:00+00:00;Métropole du Grand Paris;2.8;87.0;18.0
1428;2022-10-08 06:00:00+00:00;Métropole du Grand Paris;1.6;96.0;8.900000000000034
1429;2022-10-09 18:00:00+00:00;Métropole du Grand Paris;0.9;69.0;13.600000000000025
1430;2022-10-10 18:00:00+00:00;Métropole du Grand Paris;1.3;76.0;17.400000000000034
1431;2022-01-01 00:00:00+00:00;Métropole du Grand Paris;1.8;99.0;9.700000000000044
1432;2022-01-06 03:00:00+00:00;Métropole du Grand Paris;2.2;93.0;0.1000000000000227
1433;2022-01-11 18:00:00+00:00;Métropole du Grand Paris;1.3;96.0;0.4000000000000341
1434;2022-01-13 06:00:00+00:00;Métropole du Grand Paris;3.1;100.0;1.2000000000000457
1435;2022-01-18 09:00:00+00:00;Métropole du Grand Paris;3.0;98.0;3.8000000000000114
1436;2022-01-21 09:00:00+00:00;Métropole du Grand Paris;2.7;88.0;3.200000000000045
1437;2022-04-21 15:00:00+00:00;Métropole du Grand Paris;7.0;38.0;19.5
1438;2022-04-23 00:00:00+00:00;Métropole du Grand Paris;2.6;68.0;12.200000000000044
1439;2022-04-29 18:00:00+00:00;Métropole du Grand Paris;4.7;46.0;17.600000000000023
1440;2022-05-04 03:00:00+00:00;Métropole du Grand Paris;3.9;82.0;10.900000000000034
1441;2022-03-15 00:00:00+00:00;Métropole du Grand Paris;2.8;74.0;8.700000000000045
1442;2022-05-13 21:00:00+00:00;Métropole du Grand Paris;3.0;59.0;15.200000000000044
1443;2022-05-15 15:00:00+00:00;Métropole du Grand Paris;5.6;32.0;29.200000000000045
1444;2022-05-19 03:00:00+00:00;Métropole du Grand Paris;0.8;89.0;19.5
1445;2022-05-30 06:00:00+00:00;Métropole du Grand Paris;4.2;74.0;10.5
1446;2022-04-01 21:00:00+00:00;Métropole du Grand Paris;6.9;74.0;2.6000000000000227
1447;2022-04-02 15:00:00+00:00;Métropole du Grand Paris;7.7;42.0;6.400000000000034
1448;2022-04-07 06:00:00+00:00;Métropole du Grand Paris;9.1;87.0;11.5
1449;2022-04-11 03:00:00+00:00;Métropole du Grand Paris;3.2;71.0;5.300000000000011
1450;2022-04-11 15:00:00+00:00;Métropole du Grand Paris;4.4;38.0;19.200000000000045
1451;2022-04-13 18:00:00+00:00;Métropole du Grand Paris;0.9;75.0;15.300000000000011
1452;2022-02-24 18:00:00+00:00;Métropole du Grand Paris;6.0;64.0;6.300000000000011
1453;2022-02-26 09:00:00+00:00;Métropole du Grand Paris;3.2;81.0;4.300000000000011
1454;2022-02-28 18:00:00+00:00;Métropole du Grand Paris;2.2;51.0;7.800000000000011
1455;2022-03-01 18:00:00+00:00;Métropole du Grand Paris;2.9;55.0;10.800000000000011
1456;2022-02-09 00:00:00+00:00;Métropole du Grand Paris;0.0;97.0;5.400000000000034
1457;2022-02-12 06:00:00+00:00;Métropole du Grand Paris;1.3;91.0;-0.6999999999999886
1458;2022-02-14 03:00:00+00:00;Métropole du Grand Paris;10.4;73.0;11.700000000000044
1459;2022-04-24 12:00:00+00:00;Métropole du Grand Paris;3.5;56.0;16.600000000000023
1460;2022-05-11 09:00:00+00:00;Métropole du Grand Paris;5.3;41.0;20.900000000000038
1461;2022-06-03 15:00:00+00:00;Métropole du Grand Paris;2.8;87.0;19.200000000000045
1462;2022-06-07 09:00:00+00:00;Métropole du Grand Paris;5.4;68.0;19.200000000000045
1463;2022-06-08 06:00:00+00:00;Métropole du Grand Paris;3.4;98.0;14.100000000000025
1464;2022-06-11 06:00:00+00:00;Métropole du Grand Paris;1.7;84.0;17.900000000000034
1465;2022-06-20 00:00:00+00:00;Métropole du Grand Paris;3.0;95.0;16.100000000000023
1466;2022-06-23 18:00:00+00:00;Métropole du Grand Paris;2.7;45.0;25.900000000000038
1467;2022-06-24 03:00:00+00:00;Métropole du Grand Paris;1.9;93.0;17.80000000000001
1468;2022-06-27 12:00:00+00:00;Métropole du Grand Paris;5.9;38.0;22.80000000000001
1469;2022-06-28 00:00:00+00:00;Métropole du Grand Paris;1.9;76.0;15.300000000000011
1470;2022-07-05 12:00:00+00:00;Métropole du Grand Paris;3.4;43.0;23.900000000000038
1471;2022-07-05 18:00:00+00:00;Métropole du Grand Paris;4.9;35.0;25.5
1472;2022-05-21 12:00:00+00:00;Métropole du Grand Paris;2.1;51.0;21.900000000000038
1473;2022-05-22 09:00:00+00:00;Métropole du Grand Paris;2.8;56.0;21.400000000000038
1474;2022-05-24 06:00:00+00:00;Métropole du Grand Paris;5.9;85.0;12.100000000000025
1475;2022-05-26 00:00:00+00:00;Métropole du Grand Paris;3.4;80.0;14.700000000000044
1476;2022-05-29 09:00:00+00:00;Métropole du Grand Paris;4.5;49.0;13.800000000000011
1477;2022-05-31 03:00:00+00:00;Métropole du Grand Paris;0.0;70.0;10.800000000000011
1478;2022-07-24 06:00:00+00:00;Métropole du Grand Paris;1.2;79.0;19.80000000000001
1479;2022-07-25 15:00:00+00:00;Métropole du Grand Paris;5.8;39.0;26.900000000000038
1480;2022-03-11 18:00:00+00:00;Métropole du Grand Paris;3.9;87.0;10.100000000000025
1481;2022-03-18 00:00:00+00:00;Métropole du Grand Paris;3.9;84.0;6.2000000000000455
1482;2022-03-19 18:00:00+00:00;Métropole du Grand Paris;5.2;40.0;13.700000000000044
1483;2022-08-17 06:00:00+00:00;Métropole du Grand Paris;1.5;97.0;17.700000000000045
1484;2022-08-21 18:00:00+00:00;Métropole du Grand Paris;3.4;44.0;24.5
1485;2022-04-13 03:00:00+00:00;Métropole du Grand Paris;1.6;87.0;13.200000000000044
1486;2022-04-14 03:00:00+00:00;Métropole du Grand Paris;1.9;98.0;10.700000000000044
1487;2022-10-31 06:00:00+00:00;Métropole du Grand Paris;1.0;98.0;12.600000000000025
1488;2022-11-03 03:00:00+00:00;Métropole du Grand Paris;2.8;89.0;11.100000000000025
1489;2022-11-07 21:00:00+00:00;Métropole du Grand Paris;2.6;89.0;11.600000000000025
1490;2022-11-12 21:00:00+00:00;Métropole du Grand Paris;0.6;97.0;9.900000000000034
1491;2022-08-26 21:00:00+00:00;Métropole du Grand Paris;4.8;57.0;21.400000000000038
1492;2022-08-29 09:00:00+00:00;Métropole du Grand Paris;4.2;50.0;21.600000000000023
1493;2022-08-29 21:00:00+00:00;Métropole du Grand Paris;6.3;48.0;22.30000000000001
1494;2022-08-30 03:00:00+00:00;Métropole du Grand Paris;2.2;71.0;17.200000000000045
1495;2022-08-31 06:00:00+00:00;Métropole du Grand Paris;1.8;71.0;17.0
1496;2022-09-01 06:00:00+00:00;Métropole du Grand Paris;2.1;82.0;17.80000000000001
1497;2022-09-02 21:00:00+00:00;Métropole du Grand Paris;2.0;74.0;19.200000000000045
1498;2022-09-03 15:00:00+00:00;Métropole du Grand Paris;4.4;62.0;23.700000000000045
1499;2022-11-18 09:00:00+00:00;Métropole du Grand Paris;5.2;85.0;8.900000000000034
1500;2022-09-05 09:00:00+00:00;Métropole du Grand Paris;1.0;48.0;26.100000000000023
1501;2022-11-21 09:00:00+00:00;Métropole du Grand Paris;3.8;97.0;5.900000000000034
1502;2022-11-21 18:00:00+00:00;Métropole du Grand Paris;4.6;89.0;7.900000000000034
1503;2022-09-08 21:00:00+00:00;Métropole du Grand Paris;2.3;84.0;16.900000000000034
1504;2022-09-09 12:00:00+00:00;Métropole du Grand Paris;7.2;61.0;20.100000000000023
1505;2022-09-12 12:00:00+00:00;Métropole du Grand Paris;3.0;48.0;25.100000000000023
1506;2022-09-13 21:00:00+00:00;Métropole du Grand Paris;1.5;87.0;21.80000000000001
1507;2022-09-21 06:00:00+00:00;Métropole du Grand Paris;2.4;88.0;9.800000000000011
1508;2022-09-23 21:00:00+00:00;Métropole du Grand Paris;0.9;56.0;16.100000000000023
1509;2022-09-28 03:00:00+00:00;Métropole du Grand Paris;3.6;96.0;11.100000000000025
1510;2022-09-28 18:00:00+00:00;Métropole du Grand Paris;2.5;77.0;11.700000000000044
1511;2022-10-05 06:00:00+00:00;Métropole du Grand Paris;3.0;98.0;9.900000000000034
1512;2022-10-13 09:00:00+00:00;Métropole du Grand Paris;3.7;82.0;13.900000000000034
1513;2022-10-14 12:00:00+00:00;Métropole du Grand Paris;2.5;96.0;14.200000000000044
1514;2022-10-16 09:00:00+00:00;Métropole du Grand Paris;2.2;93.0;15.800000000000011
1515;2022-10-20 03:00:00+00:00;Métropole du Grand Paris;6.5;84.0;17.900000000000034
1516;2022-10-24 00:00:00+00:00;Métropole du Grand Paris;5.3;70.0;16.80000000000001
1517;2022-10-25 12:00:00+00:00;Métropole du Grand Paris;3.7;78.0;16.900000000000034
1518;2022-10-26 00:00:00+00:00;Métropole du Grand Paris;2.4;91.0;14.800000000000011
1519;2022-10-07 15:00:00+00:00;Métropole du Grand Paris;2.4;45.0;19.5
1520;2022-10-08 21:00:00+00:00;Métropole du Grand Paris;1.4;66.0;11.100000000000025
1521;2022-10-10 03:00:00+00:00;Métropole du Grand Paris;1.2;96.0;8.800000000000011
1522;2022-10-11 03:00:00+00:00;Métropole du Grand Paris;3.8;81.0;11.0
1523;2022-11-18 06:00:00+00:00;Métropole du Grand Paris;5.4;89.0;7.400000000000034
1524;2022-11-22 15:00:00+00:00;Métropole du Grand Paris;6.5;68.0;10.600000000000025
1525;2022-01-25 18:00:00+00:00;Métropole du Grand Paris;0.7;100.0;0.9000000000000341
1526;2022-01-30 09:00:00+00:00;Métropole du Grand Paris;2.3;74.0;7.5
1527;2022-01-30 18:00:00+00:00;Métropole du Grand Paris;2.1;71.0;7.400000000000034
1528;2022-01-31 03:00:00+00:00;Métropole du Grand Paris;4.5;82.0;5.900000000000034
1529;2022-02-01 18:00:00+00:00;Métropole du Grand Paris;6.2;92.0;9.5
1530;2022-02-04 06:00:00+00:00;Métropole du Grand Paris;3.7;98.0;6.400000000000034
1531;2022-02-07 03:00:00+00:00;Métropole du Grand Paris;5.1;68.0;6.5
1532;2022-01-03 06:00:00+00:00;Métropole du Grand Paris;4.8;87.0;10.600000000000025
1533;2022-01-03 15:00:00+00:00;Métropole du Grand Paris;4.0;92.0;11.400000000000034
1534;2022-02-25 09:00:00+00:00;Métropole du Grand Paris;3.8;78.0;5.400000000000034
1535;2022-03-03 03:00:00+00:00;Métropole du Grand Paris;0.7;83.0;7.2000000000000455
1536;2022-03-04 03:00:00+00:00;Métropole du Grand Paris;2.4;95.0;6.5
1537;2022-03-05 15:00:00+00:00;Métropole du Grand Paris;4.7;43.0;12.600000000000025
1538;2022-02-18 00:00:00+00:00;Métropole du Grand Paris;3.1;77.0;9.800000000000011
1539;2022-02-22 15:00:00+00:00;Métropole du Grand Paris;6.1;83.0;11.300000000000011
1540;2022-02-08 21:00:00+00:00;Métropole du Grand Paris;1.6;95.0;6.800000000000011
1541;2022-02-11 09:00:00+00:00;Métropole du Grand Paris;2.8;91.0;3.7000000000000455
1542;2022-02-13 03:00:00+00:00;Métropole du Grand Paris;3.3;86.0;-0.3999999999999772
1543;2022-02-15 09:00:00+00:00;Métropole du Grand Paris;4.4;86.0;6.0
1544;2022-01-08 21:00:00+00:00;Métropole du Grand Paris;9.5;84.0;7.700000000000045
1545;2022-01-16 03:00:00+00:00;Métropole du Grand Paris;0.9;95.0;-1.5
1546;2022-01-18 06:00:00+00:00;Métropole du Grand Paris;1.3;100.0;2.1000000000000227
1547;2022-01-19 09:00:00+00:00;Métropole du Grand Paris;3.9;90.0;4.900000000000034
1548;2022-03-07 06:00:00+00:00;Métropole du Grand Paris;5.0;76.0;-0.5999999999999659
1549;2022-05-18 21:00:00+00:00;Métropole du Grand Paris;3.1;64.0;24.100000000000023
1550;2022-05-19 00:00:00+00:00;Métropole du Grand Paris;0.5;80.0;21.0
1551;2022-05-21 15:00:00+00:00;Métropole du Grand Paris;2.3;44.0;23.200000000000045
1552;2022-05-21 21:00:00+00:00;Métropole du Grand Paris;3.6;61.0;19.0
1553;2022-05-23 09:00:00+00:00;Métropole du Grand Paris;5.8;83.0;18.900000000000038
1554;2022-05-23 15:00:00+00:00;Métropole du Grand Paris;4.7;75.0;17.30000000000001
1555;2022-05-24 09:00:00+00:00;Métropole du Grand Paris;5.2;68.0;14.300000000000011
1556;2022-05-26 09:00:00+00:00;Métropole du Grand Paris;4.7;77.0;15.700000000000044
1557;2022-05-28 06:00:00+00:00;Métropole du Grand Paris;1.8;78.0;13.800000000000011
1558;2022-04-26 06:00:00+00:00;Métropole du Grand Paris;2.6;89.0;8.300000000000011
1559;2022-04-28 18:00:00+00:00;Métropole du Grand Paris;3.9;39.0;19.0
1560;2022-05-05 21:00:00+00:00;Métropole du Grand Paris;3.9;68.0;13.200000000000044
1561;2022-05-06 00:00:00+00:00;Métropole du Grand Paris;2.6;82.0;10.700000000000044
1562;2022-05-11 03:00:00+00:00;Métropole du Grand Paris;1.3;88.0;11.900000000000034
1563;2022-06-05 06:00:00+00:00;Métropole du Grand Paris;1.0;94.0;17.400000000000034
1564;2022-06-05 18:00:00+00:00;Métropole du Grand Paris;6.1;67.0;20.80000000000001
1565;2022-06-10 15:00:00+00:00;Métropole du Grand Paris;4.2;60.0;22.600000000000023
1566;2022-06-13 09:00:00+00:00;Métropole du Grand Paris;2.5;55.0;18.80000000000001
1567;2022-06-14 15:00:00+00:00;Métropole du Grand Paris;3.4;37.0;26.0
1568;2022-06-15 00:00:00+00:00;Métropole du Grand Paris;2.0;58.0;18.900000000000038
1569;2022-06-15 21:00:00+00:00;Métropole du Grand Paris;5.3;42.0;24.5
1570;2022-06-16 12:00:00+00:00;Métropole du Grand Paris;3.0;33.0;27.600000000000023
1571;2022-08-27 03:00:00+00:00;Métropole du Grand Paris;4.3;77.0;17.700000000000045
