id_meteo,Vitesse_vent_moyen,Humidité,Température,id_date,id_heure
488,4.9,63.0,21.700000000000045,2022-09-07,2:00
489,3.7,91.0,14.5,2022-09-10,3:00
490,4.5,49.0,22.40000000000004,2022-05-15,9:00
491,0.8,62.0,19.700000000000045,2022-05-16,1:00
492,2.9,72.0,16.600000000000023,2022-05-20,3:00
493,4.5,55.0,22.40000000000004,2022-05-22,2:00
494,4.5,62.0,18.80000000000001,2022-05-26,8:00
495,3.3,77.0,15.100000000000025,2022-05-27,9:00
496,4.8,63.0,17.200000000000045,2022-07-15,6:00
497,1.5,48.0,21.100000000000023,2022-07-18,6:00
498,4.5,82.0,21.100000000000023,2022-07-20,5:00
499,1.1,60.0,18.5,2022-07-30,3:00
500,3.2,62.0,22.700000000000045,2022-07-31,9:00
501,1.4,76.0,8.900000000000034,2022-09-18,0:00
502,4.0,46.0,18.0,2022-09-25,5:00
503,4.2,90.0,12.400000000000034,2022-09-28,0:00
504,0.7,93.0,9.700000000000044,2022-09-29,3:00
505,3.8,62.0,14.700000000000044,2022-09-30,8:00
506,6.0,64.0,20.100000000000023,2022-10-01,2:00
507,4.8,83.0,15.300000000000011,2022-10-05,9:00
508,2.0,66.0,12.400000000000034,2022-06-02,3:00
509,4.4,31.0,25.30000000000001,2022-06-02,5:00
510,0.9,62.0,23.5,2022-06-04,9:00
511,2.7,80.0,15.900000000000034,2022-06-07,0:00
512,6.0,63.0,20.100000000000023,2022-06-11,1:00
513,3.2,47.0,22.700000000000045,2022-06-12,2:00
514,6.3,92.0,15.300000000000011,2022-06-19,6:00
515,4.7,57.0,15.600000000000025,2022-08-07,3:00
516,2.7,42.0,21.90000000000004,2022-08-11,6:00
517,2.8,47.0,26.5,2022-08-21,2:00
518,3.0,93.0,13.700000000000044,2022-06-26,0:00
519,2.1,65.0,17.100000000000023,2022-06-28,6:00
520,4.1,36.0,25.30000000000001,2022-06-29,2:00
521,5.4,81.0,17.0,2022-06-30,8:00
522,4.8,55.0,18.5,2022-07-03,1:00
523,4.8,32.0,26.700000000000045,2022-07-08,5:00
524,5.4,48.0,20.700000000000045,2022-07-10,9:00
525,5.8,41.0,25.90000000000004,2022-07-10,8:00
526,3.2,41.0,27.80000000000001,2022-07-13,1:00
527,0.0,47.0,11.300000000000011,2022-04-18,0:00
528,2.4,59.0,9.200000000000044,2022-01-30,5:00
529,4.3,95.0,7.100000000000023,2022-02-04,9:00
530,9.6,90.0,10.300000000000011,2022-02-06,5:00
531,3.5,87.0,9.300000000000011,2022-03-11,1:00
532,4.1,80.0,6.900000000000034,2022-03-17,1:00
533,2.9,54.0,4.800000000000011,2022-03-20,3:00
534,1.4,95.0,10.300000000000011,2022-03-30,8:00
535,3.7,86.0,8.5,2022-03-30,1:00
536,4.8,54.0,10.100000000000025,2022-04-09,5:00
537,2.6,69.0,5.7000000000000455,2022-04-09,1:00
538,4.1,43.0,16.5,2022-04-11,2:00
539,2.9,69.0,15.200000000000044,2022-04-14,1:00
540,2.6,61.0,17.5,2022-04-15,9:00
541,1.6,85.0,9.800000000000011,2022-03-03,1:00
542,3.4,71.0,12.0,2022-03-04,5:00
543,7.9,55.0,12.400000000000034,2022-02-17,2:00
544,7.4,67.0,6.900000000000034,2022-02-18,1:00
545,3.0,84.0,2.700000000000045,2022-02-19,6:00
546,11.2,75.0,11.700000000000044,2022-02-20,1:00
547,4.0,90.0,6.900000000000034,2022-02-22,9:00
548,2.5,69.0,10.300000000000011,2022-02-23,1:00
549,2.2,77.0,5.600000000000023,2022-02-07,1:00
550,2.6,92.0,3.7000000000000455,2022-01-20,9:00
551,1.8,87.0,2.1000000000000227,2022-01-21,8:00
552,2.0,82.0,4.5,2022-01-22,9:00
553,2.8,68.0,6.900000000000034,2022-01-24,5:00
554,1.8,100.0,-1.099999999999966,2022-01-25,3:00
555,7.0,55.0,14.0,2022-02-13,5:00
556,2.3,54.0,20.90000000000004,2022-09-15,2:00
557,2.8,66.0,11.800000000000011,2022-09-18,1:00
558,0.8,70.0,10.900000000000034,2022-09-22,0:00
559,0.7,95.0,9.200000000000044,2022-09-23,3:00
560,2.3,81.0,13.800000000000011,2022-09-25,8:00
561,6.1,97.0,12.200000000000044,2022-09-26,5:00
562,1.2,75.0,15.100000000000025,2022-10-01,1:00
563,2.5,50.0,17.100000000000023,2022-06-03,0:00
564,2.3,95.0,16.900000000000034,2022-06-05,0:00
565,4.8,81.0,14.200000000000044,2022-06-09,6:00
566,1.7,64.0,18.100000000000023,2022-06-09,1:00
567,2.8,63.0,16.400000000000034,2022-06-12,0:00
568,2.1,73.0,17.200000000000045,2022-06-16,3:00
569,2.3,29.0,28.30000000000001,2022-06-16,8:00
570,2.5,63.0,23.40000000000004,2022-06-22,8:00
571,3.0,53.0,19.90000000000004,2022-08-27,1:00
572,4.9,53.0,19.5,2022-08-29,0:00
573,2.4,64.0,19.30000000000001,2022-08-30,9:00
574,1.0,42.0,26.30000000000001,2022-08-30,8:00
575,3.5,50.0,22.40000000000004,2022-09-01,1:00
576,3.3,41.0,27.5,2022-09-04,2:00
577,3.1,88.0,21.0,2022-09-14,0:00
578,4.0,77.0,17.700000000000045,2022-06-25,3:00
579,2.5,74.0,13.400000000000034,2022-07-03,3:00
580,3.7,52.0,22.5,2022-07-03,2:00
581,1.1,74.0,17.0,2022-07-09,3:00
582,3.3,60.0,20.200000000000045,2022-07-11,6:00
583,2.4,24.0,31.700000000000045,2022-07-12,8:00
584,3.8,91.0,17.80000000000001,2022-08-05,0:00
585,6.6,39.0,21.90000000000004,2022-08-07,9:00
586,7.3,23.0,31.5,2022-08-11,2:00
587,2.4,53.0,26.600000000000023,2022-08-16,5:00
588,1.6,55.0,25.90000000000004,2022-08-17,5:00
589,0.9,71.0,17.30000000000001,2022-08-21,0:00
590,3.1,57.0,23.80000000000001,2022-08-22,2:00
591,0.5,89.0,15.0,2022-10-29,6:00
592,2.5,86.0,14.5,2022-10-30,9:00
593,3.2,80.0,12.0,2022-11-02,1:00
594,5.8,91.0,11.900000000000034,2022-11-07,3:00
595,4.1,75.0,12.5,2022-11-08,9:00
596,7.0,72.0,17.100000000000023,2022-11-08,5:00
597,1.6,99.0,6.7000000000000455,2022-11-10,6:00
598,0.8,77.0,14.0,2022-11-13,5:00
599,6.1,63.0,16.900000000000034,2022-07-15,3:00
600,5.4,45.0,21.5,2022-07-15,9:00
601,4.7,32.0,27.5,2022-07-16,8:00
602,3.1,19.0,35.80000000000001,2022-07-18,8:00
603,4.3,62.0,24.600000000000023,2022-07-20,0:00
604,2.7,47.0,26.90000000000004,2022-07-23,8:00
605,1.8,48.0,26.5,2022-07-24,1:00
606,3.2,66.0,21.0,2022-07-31,0:00
607,1.1,63.0,21.200000000000045,2022-08-01,1:00
608,2.5,91.0,13.400000000000034,2022-10-22,3:00
609,2.8,98.0,5.900000000000034,2022-01-27,1:00
610,3.1,84.0,6.900000000000034,2022-01-28,5:00
611,3.6,97.0,5.5,2022-01-29,3:00
612,7.2,76.0,7.100000000000023,2022-01-31,9:00
613,2.3,75.0,8.400000000000034,2022-02-03,0:00
614,4.1,82.0,7.600000000000023,2022-02-03,8:00
615,5.4,89.0,8.900000000000034,2022-02-04,2:00
616,8.9,89.0,7.800000000000011,2022-02-06,9:00
617,1.5,72.0,12.900000000000034,2022-01-01,5:00
618,6.1,89.0,10.700000000000044,2022-01-03,9:00
619,2.4,52.0,5.600000000000023,2022-01-06,5:00
620,4.0,95.0,4.900000000000034,2022-01-08,9:00
621,6.6,82.0,4.900000000000034,2022-01-09,3:00
622,2.2,100.0,2.0,2022-01-13,3:00
623,4.8,96.0,-0.8999999999999773,2022-01-15,1:00
624,1.8,99.0,4.900000000000034,2022-01-17,6:00
625,2.4,92.0,0.9000000000000341,2022-01-24,3:00
626,1.7,88.0,1.900000000000034,2022-01-24,9:00
627,2.9,55.0,9.5,2022-04-21,6:00
628,3.9,53.0,15.200000000000044,2022-04-25,2:00
629,3.9,61.0,13.800000000000011,2022-04-26,2:00
630,4.9,43.0,16.5,2022-05-01,5:00
631,3.8,53.0,12.700000000000044,2022-05-01,1:00
632,5.6,43.0,18.80000000000001,2022-05-03,2:00
633,2.8,68.0,13.800000000000011,2022-05-07,0:00
634,3.9,88.0,12.200000000000044,2022-05-08,3:00
635,2.3,60.0,11.200000000000044,2022-03-10,1:00
636,0.6,98.0,8.100000000000023,2022-03-16,6:00
637,10.9,27.0,15.100000000000025,2022-03-18,5:00
638,5.8,50.0,8.100000000000023,2022-03-19,0:00
639,4.5,57.0,6.0,2022-03-19,3:00
640,2.4,32.0,17.400000000000034,2022-03-23,2:00
641,3.9,32.0,19.30000000000001,2022-03-24,2:00
642,0.9,50.0,11.600000000000025,2022-03-27,1:00
643,2.6,40.0,15.600000000000025,2022-03-28,1:00
644,2.0,54.0,11.800000000000011,2022-03-29,6:00
645,1.0,98.0,9.100000000000025,2022-03-30,3:00
646,1.6,56.0,17.5,2022-05-14,1:00
647,0.0,71.0,15.600000000000025,2022-05-22,3:00
648,2.3,87.0,9.400000000000034,2022-05-25,0:00
649,2.8,31.0,22.100000000000023,2022-05-31,5:00
650,8.1,75.0,2.700000000000045,2022-04-02,0:00
651,6.6,52.0,5.100000000000023,2022-04-03,9:00
652,4.0,84.0,7.600000000000023,2022-04-06,6:00
653,1.4,71.0,13.5,2022-04-12,0:00
654,0.8,95.0,12.300000000000011,2022-04-14,0:00
655,5.5,52.0,10.200000000000044,2022-02-25,5:00
656,1.6,63.0,10.800000000000011,2022-02-23,8:00
657,1.6,85.0,4.7000000000000455,2022-02-08,0:00
658,4.7,92.0,5.7000000000000455,2022-02-10,6:00
659,3.7,72.0,9.900000000000034,2022-02-10,5:00
660,3.4,92.0,5.0,2022-02-10,1:00
661,6.7,93.0,8.900000000000034,2022-02-16,0:00
662,5.0,38.0,18.40000000000004,2022-04-20,5:00
663,1.2,57.0,7.300000000000011,2022-03-08,1:00
664,4.1,64.0,21.700000000000045,2022-10-28,2:00
665,4.3,90.0,10.400000000000034,2022-11-03,8:00
666,7.7,85.0,11.600000000000025,2022-11-04,5:00
667,3.2,93.0,6.2000000000000455,2022-11-05,0:00
668,2.8,100.0,8.300000000000011,2022-11-14,2:00
669,2.9,94.0,9.700000000000044,2022-11-16,0:00
670,5.4,82.0,12.700000000000044,2022-11-16,2:00
671,2.4,96.0,5.600000000000023,2022-11-21,6:00
672,1.0,100.0,7.800000000000011,2022-01-01,6:00
673,3.6,81.0,12.200000000000044,2022-01-01,2:00
674,2.6,81.0,4.100000000000023,2022-01-06,8:00
675,1.1,95.0,2.900000000000034,2022-01-12,2:00
676,3.1,100.0,1.400000000000034,2022-01-13,9:00
677,0.5,85.0,2.6000000000000227,2022-01-14,8:00
678,2.3,97.0,-1.2999999999999543,2022-01-16,0:00
679,3.0,96.0,2.6000000000000227,2022-01-16,5:00
680,1.9,78.0,6.800000000000011,2022-01-18,8:00
681,3.3,90.0,4.2000000000000455,2022-01-18,1:00
682,2.1,82.0,3.400000000000034,2022-01-22,0:00
683,4.1,74.0,14.700000000000044,2022-11-02,2:00
684,2.9,83.0,11.200000000000044,2022-11-05,2:00
685,2.7,93.0,8.700000000000045,2022-11-11,6:00
686,3.8,83.0,14.800000000000011,2022-06-25,1:00
687,2.4,93.0,12.800000000000011,2022-06-26,3:00
688,3.2,58.0,19.100000000000023,2022-06-26,8:00
689,5.0,41.0,23.600000000000023,2022-07-03,8:00
690,4.1,59.0,20.80000000000001,2022-07-06,1:00
691,5.2,58.0,20.100000000000023,2022-07-07,8:00
692,4.6,40.0,27.700000000000045,2022-07-09,2:00
693,2.7,42.0,25.30000000000001,2022-07-11,1:00
694,1.3,85.0,7.400000000000034,2022-09-18,3:00
695,3.1,71.0,10.700000000000044,2022-09-20,0:00
696,3.3,74.0,17.200000000000045,2022-09-24,5:00
697,3.1,81.0,13.400000000000034,2022-09-27,8:00
698,2.7,91.0,10.0,2022-09-29,0:00
699,2.3,86.0,14.900000000000034,2022-10-02,0:00
700,4.1,79.0,13.5,2022-10-03,5:00
701,2.9,66.0,18.80000000000001,2022-10-04,5:00
702,4.7,71.0,20.700000000000045,2022-08-04,1:00
703,1.2,76.0,22.0,2022-08-18,9:00
704,0.0,78.0,17.900000000000034,2022-05-17,6:00
705,3.8,45.0,26.90000000000004,2022-05-17,8:00
706,6.3,65.0,24.30000000000001,2022-05-20,2:00
707,1.3,81.0,13.0,2022-05-20,1:00
708,2.8,40.0,20.90000000000004,2022-06-01,2:00
709,3.3,88.0,19.30000000000001,2022-06-05,9:00
710,2.8,86.0,13.300000000000011,2022-06-06,3:00
711,3.4,62.0,22.100000000000023,2022-06-10,8:00
712,2.8,34.0,30.600000000000023,2022-06-15,5:00
713,6.3,47.0,26.5,2022-06-19,0:00
714,5.8,57.0,24.200000000000045,2022-06-19,5:00
715,5.0,65.0,18.90000000000004,2022-06-22,0:00
716,4.0,56.0,24.90000000000004,2022-07-21,2:00
717,7.0,54.0,24.80000000000001,2022-07-25,9:00
718,2.6,69.0,18.100000000000023,2022-07-26,0:00
719,2.9,38.0,24.40000000000004,2022-07-27,2:00
720,1.5,65.0,21.90000000000004,2022-09-01,9:00
721,4.5,37.0,28.0,2022-09-01,5:00
722,2.2,49.0,26.30000000000001,2022-09-06,2:00
723,3.8,78.0,20.100000000000023,2022-09-07,9:00
724,2.1,67.0,21.100000000000023,2022-09-11,2:00
725,2.4,99.0,15.700000000000044,2022-10-14,5:00
726,2.9,98.0,16.100000000000023,2022-10-18,9:00
727,4.4,83.0,16.200000000000045,2022-10-22,9:00
728,3.1,71.0,11.900000000000034,2022-10-07,1:00
729,4.2,71.0,19.100000000000023,2022-10-10,5:00
730,1.0,97.0,6.300000000000011,2022-10-12,6:00
731,3.5,86.0,1.7000000000000457,2022-01-05,3:00
732,2.4,98.0,1.1000000000000227,2022-01-13,8:00
733,0.9,98.0,-2.1999999999999886,2022-01-15,6:00
734,1.1,98.0,1.400000000000034,2022-01-18,0:00
735,3.0,96.0,3.0,2022-01-20,3:00
736,1.4,90.0,12.300000000000011,2022-10-13,3:00
737,2.1,85.0,17.30000000000001,2022-10-17,3:00
738,0.7,100.0,15.0,2022-10-18,3:00
739,3.6,97.0,15.900000000000034,2022-10-20,6:00
740,4.2,65.0,19.40000000000004,2022-10-21,5:00
741,2.6,88.0,14.5,2022-10-24,1:00
742,3.6,78.0,16.0,2022-10-25,9:00
743,3.0,83.0,16.700000000000045,2022-10-25,8:00
744,6.7,65.0,19.30000000000001,2022-10-05,2:00
745,3.1,86.0,11.300000000000011,2022-10-06,3:00
746,2.2,93.0,9.5,2022-10-06,6:00
747,2.9,72.0,11.900000000000034,2022-10-09,9:00
748,5.7,43.0,16.100000000000023,2022-03-10,5:00
749,2.6,57.0,9.0,2022-03-20,8:00
750,2.2,66.0,12.200000000000044,2022-03-21,1:00
751,1.3,68.0,10.5,2022-03-22,0:00
752,1.1,47.0,13.300000000000011,2022-03-24,9:00
753,3.2,43.0,13.400000000000034,2022-03-24,1:00
754,1.8,92.0,1.0,2022-01-26,9:00
755,3.4,93.0,5.5,2022-01-28,1:00
756,6.4,90.0,9.5,2022-02-01,5:00
757,3.7,70.0,13.600000000000025,2022-04-24,0:00
758,4.1,61.0,15.400000000000034,2022-04-24,9:00
759,4.8,75.0,9.300000000000011,2022-04-28,3:00
760,6.0,43.0,14.300000000000011,2022-04-30,8:00
761,3.1,78.0,6.7000000000000455,2022-05-01,3:00
762,4.0,54.0,15.200000000000044,2022-05-03,1:00
763,2.4,86.0,11.600000000000025,2022-05-06,6:00
764,2.9,41.0,24.100000000000023,2022-05-09,8:00
765,5.3,68.0,4.300000000000011,2022-02-26,1:00
766,5.3,72.0,1.1000000000000227,2022-04-02,6:00
767,9.3,44.0,6.0,2022-04-02,2:00
768,5.6,83.0,12.600000000000025,2022-04-05,5:00
769,5.2,94.0,3.300000000000012,2022-04-09,0:00
770,3.6,45.0,12.600000000000025,2022-04-10,2:00
771,2.2,45.0,13.400000000000034,2022-04-10,5:00
772,3.0,69.0,6.600000000000023,2022-04-11,0:00
773,4.3,55.0,11.300000000000011,2022-04-11,9:00
774,9.0,74.0,6.100000000000023,2022-02-21,6:00
775,2.9,60.0,11.100000000000025,2022-02-23,5:00
776,2.5,55.0,5.5,2022-02-12,8:00
777,6.6,91.0,8.800000000000011,2022-02-15,8:00
778,3.1,57.0,10.900000000000034,2022-04-17,0:00
779,2.0,45.0,13.700000000000044,2022-04-17,1:00
780,3.8,87.0,7.0,2022-11-19,1:00
781,2.0,83.0,7.2000000000000455,2022-02-03,5:00
782,9.4,88.0,9.5,2022-02-06,2:00
783,1.7,84.0,2.700000000000045,2022-01-05,8:00
784,2.3,89.0,1.2000000000000457,2022-01-06,0:00
785,1.1,96.0,0.6000000000000227,2022-01-14,0:00
786,0.8,98.0,-1.3999999999999773,2022-01-15,3:00
787,1.4,100.0,0.3000000000000113,2022-01-25,2:00
788,1.8,81.0,20.80000000000001,2022-05-19,6:00
789,3.7,68.0,18.80000000000001,2022-05-22,1:00
790,3.2,73.0,17.600000000000023,2022-05-27,2:00
791,4.6,37.0,18.600000000000023,2022-05-28,8:00
792,6.9,51.0,14.400000000000034,2022-05-28,1:00
793,2.8,53.0,13.300000000000011,2022-03-10,8:00
794,5.8,37.0,15.900000000000034,2022-03-19,5:00
795,0.9,78.0,6.100000000000023,2022-03-21,0:00
796,1.9,73.0,7.0,2022-03-22,6:00
797,1.5,26.0,18.30000000000001,2022-03-27,8:00
798,0.0,85.0,6.100000000000023,2022-03-28,6:00
799,1.7,51.0,13.200000000000044,2022-03-29,0:00
800,2.6,79.0,11.0,2022-04-24,6:00
801,4.2,71.0,11.800000000000011,2022-04-26,9:00
802,3.1,65.0,12.5,2022-04-27,9:00
803,5.1,52.0,16.600000000000023,2022-04-28,9:00
804,2.7,89.0,7.100000000000023,2022-04-30,3:00
805,4.3,59.0,13.900000000000034,2022-05-02,9:00
806,3.1,78.0,11.900000000000034,2022-05-07,3:00
807,1.7,76.0,15.800000000000011,2022-05-11,6:00
808,7.0,73.0,3.1000000000000227,2022-04-01,8:00
809,7.0,39.0,7.400000000000034,2022-04-03,2:00
810,1.7,96.0,2.900000000000034,2022-04-09,6:00
811,1.0,92.0,0.0,2022-04-10,3:00
812,1.0,99.0,9.700000000000044,2022-04-14,6:00
813,3.2,86.0,3.300000000000012,2022-03-06,3:00
814,8.2,67.0,10.900000000000034,2022-02-17,9:00
815,5.9,75.0,9.100000000000025,2022-02-10,2:00
816,6.5,66.0,10.600000000000025,2022-02-14,2:00
817,5.4,45.0,18.90000000000004,2022-04-16,5:00
818,5.3,30.0,20.600000000000023,2022-04-17,5:00
819,8.6,76.0,12.200000000000044,2022-11-17,3:00
820,5.5,82.0,6.300000000000011,2022-11-21,1:00
821,1.1,96.0,0.3000000000000113,2022-01-26,6:00
822,3.8,97.0,9.300000000000011,2022-01-29,5:00
823,5.4,73.0,7.600000000000023,2022-01-31,2:00
824,3.7,92.0,3.8000000000000114,2022-02-01,6:00
825,2.8,74.0,9.400000000000034,2022-02-02,8:00
826,3.6,80.0,7.100000000000023,2022-02-03,2:00
827,4.5,97.0,6.2000000000000455,2022-02-04,3:00
828,6.1,36.0,23.90000000000004,2022-06-27,5:00
829,2.9,50.0,22.40000000000004,2022-06-28,9:00
830,4.5,55.0,18.200000000000045,2022-07-01,9:00
831,1.2,94.0,10.400000000000034,2022-07-02,3:00
832,2.0,69.0,16.100000000000023,2022-07-03,0:00
833,2.2,58.0,20.600000000000023,2022-07-03,9:00
834,3.7,35.0,25.80000000000001,2022-07-04,8:00
835,5.8,49.0,19.90000000000004,2022-07-05,1:00
836,2.2,80.0,13.5,2022-07-06,3:00
837,3.1,76.0,3.400000000000034,2022-02-25,0:00
838,1.5,81.0,3.900000000000034,2022-02-26,0:00
839,1.8,66.0,3.300000000000012,2022-02-27,1:00
840,2.6,67.0,3.8000000000000114,2022-02-28,9:00
841,0.6,71.0,7.800000000000011,2022-03-02,1:00
842,3.0,78.0,11.800000000000011,2022-03-03,2:00
843,3.7,91.0,1.400000000000034,2022-03-06,6:00
844,3.4,73.0,8.5,2022-04-08,3:00
845,2.7,54.0,8.5,2022-04-17,6:00
846,0.0,77.0,3.5,2022-03-09,3:00
847,5.1,66.0,10.800000000000011,2022-03-11,9:00
848,6.0,83.0,9.0,2022-03-12,5:00
849,1.4,68.0,7.5,2022-03-20,1:00
850,4.2,37.0,13.100000000000025,2022-03-26,1:00
851,2.0,72.0,14.0,2022-03-29,5:00
852,1.5,69.0,19.80000000000001,2022-10-29,8:00
853,5.3,89.0,9.900000000000034,2022-11-04,0:00
854,4.1,71.0,12.200000000000044,2022-11-04,2:00
855,4.7,81.0,15.100000000000025,2022-11-07,5:00
856,6.0,75.0,14.400000000000034,2022-11-09,2:00
857,0.8,100.0,8.100000000000023,2022-11-13,0:00
858,2.4,97.0,7.400000000000034,2022-11-15,3:00
859,3.4,94.0,11.600000000000025,2022-11-15,1:00
860,2.5,96.0,15.400000000000034,2022-09-08,6:00
861,4.9,89.0,14.800000000000011,2022-09-09,3:00
862,4.0,77.0,17.30000000000001,2022-09-09,8:00
863,1.7,42.0,23.5,2022-07-19,3:00
864,9.4,45.0,32.700000000000045,2022-07-19,8:00
865,3.5,33.0,31.90000000000004,2022-07-24,8:00
866,3.5,72.0,16.900000000000034,2022-07-27,0:00
867,0.6,57.0,21.0,2022-07-30,6:00
868,2.8,44.0,17.100000000000023,2022-09-19,2:00
869,1.7,34.0,21.5,2022-09-22,5:00
870,0.5,73.0,13.400000000000034,2022-09-23,9:00
871,2.0,94.0,12.600000000000025,2022-09-24,6:00
872,1.4,97.0,12.5,2022-09-24,9:00
873,7.8,86.0,12.200000000000044,2022-09-26,2:00
874,4.3,89.0,10.600000000000025,2022-09-27,0:00
875,3.7,93.0,16.400000000000034,2022-10-02,6:00
876,1.6,97.0,17.200000000000045,2022-10-17,5:00
877,9.3,70.0,10.100000000000025,2022-11-22,2:00
878,2.9,82.0,10.100000000000025,2022-10-08,0:00
879,2.7,71.0,12.600000000000025,2022-10-11,1:00
880,3.3,60.0,13.400000000000034,2022-09-19,1:00
881,3.3,49.0,18.100000000000023,2022-09-21,2:00
882,3.6,84.0,13.100000000000025,2022-09-25,3:00
883,1.9,95.0,8.700000000000045,2022-09-29,1:00
884,3.0,34.0,30.80000000000001,2022-08-25,2:00
885,3.7,70.0,21.5,2022-08-26,9:00
886,2.5,48.0,25.200000000000045,2022-08-26,5:00
887,3.5,48.0,24.40000000000004,2022-08-26,8:00
888,2.2,68.0,19.40000000000004,2022-09-02,9:00
889,1.3,55.0,22.700000000000045,2022-09-04,9:00
890,0.8,70.0,24.0,2022-09-13,8:00
891,3.8,25.0,28.700000000000045,2022-07-16,5:00
892,2.6,92.0,18.30000000000001,2022-07-20,1:00
893,4.3,33.0,25.600000000000023,2022-07-28,8:00
894,2.8,50.0,26.5,2022-07-31,2:00
895,3.1,62.0,21.40000000000004,2022-10-26,5:00
896,1.6,91.0,14.100000000000025,2022-10-27,0:00
897,5.0,68.0,14.800000000000011,2022-11-01,8:00
898,4.3,83.0,12.900000000000034,2022-11-02,0:00
899,5.4,91.0,12.300000000000011,2022-11-07,6:00
900,3.9,88.0,11.700000000000044,2022-11-09,3:00
901,2.7,100.0,7.0,2022-11-10,9:00
902,3.5,99.0,8.200000000000045,2022-11-13,8:00
903,1.0,100.0,5.300000000000011,2022-11-14,6:00
904,4.0,91.0,10.600000000000025,2022-11-15,9:00
905,3.7,41.0,26.100000000000023,2022-08-10,9:00
906,0.7,42.0,22.90000000000004,2022-08-12,0:00
907,1.1,50.0,20.200000000000045,2022-08-14,6:00
908,1.6,88.0,18.200000000000045,2022-08-16,3:00
909,0.7,88.0,18.30000000000001,2022-08-16,6:00
910,1.6,43.0,24.90000000000004,2022-08-20,5:00
911,5.5,42.0,20.200000000000045,2022-06-02,9:00
912,3.3,67.0,17.100000000000023,2022-06-06,1:00
913,2.7,69.0,18.0,2022-06-07,1:00
914,3.8,62.0,21.0,2022-06-10,9:00
915,3.3,44.0,21.5,2022-06-13,2:00
916,4.1,43.0,22.200000000000045,2022-06-13,8:00
917,3.1,46.0,27.0,2022-06-23,5:00
918,4.6,73.0,20.40000000000004,2022-06-24,9:00
919,2.6,34.0,25.80000000000001,2022-07-02,5:00
920,2.2,32.0,25.90000000000004,2022-07-02,8:00
921,3.4,69.0,15.5,2022-07-04,0:00
922,2.9,71.0,15.600000000000025,2022-07-05,0:00
923,1.8,63.0,17.400000000000034,2022-07-06,6:00
924,3.5,37.0,29.100000000000023,2022-07-11,8:00
925,3.4,96.0,14.0,2022-10-16,3:00
926,1.6,98.0,14.700000000000044,2022-10-19,3:00
927,3.0,97.0,14.300000000000011,2022-10-20,1:00
928,1.6,90.0,14.800000000000011,2022-10-23,3:00
929,3.1,50.0,18.30000000000001,2022-10-06,2:00
930,1.3,96.0,7.700000000000045,2022-10-07,0:00
931,5.2,62.0,15.0,2022-04-23,1:00
932,3.9,57.0,15.200000000000044,2022-04-24,1:00
933,3.6,64.0,13.100000000000025,2022-04-25,0:00
934,3.1,64.0,9.0,2022-05-01,0:00
935,6.0,45.0,17.5,2022-05-03,8:00
936,2.1,72.0,13.0,2022-05-04,1:00
937,0.8,82.0,10.300000000000011,2022-05-05,3:00
938,2.1,74.0,14.100000000000025,2022-05-09,0:00
939,5.0,37.0,26.600000000000023,2022-05-10,5:00
940,8.4,43.0,24.0,2022-05-11,2:00
941,5.2,85.0,8.300000000000011,2022-02-20,0:00
942,4.2,89.0,3.400000000000034,2022-01-07,6:00
943,1.7,93.0,3.1000000000000227,2022-01-08,6:00
944,1.8,91.0,4.800000000000011,2022-02-09,1:00
945,3.7,80.0,2.400000000000034,2022-02-13,9:00
946,3.2,90.0,3.6000000000000227,2022-01-23,6:00
947,1.6,96.0,-0.1999999999999886,2022-01-24,1:00
948,3.4,72.0,23.5,2022-08-14,5:00
949,2.9,93.0,18.30000000000001,2022-08-16,8:00
950,0.7,96.0,17.80000000000001,2022-08-16,1:00
951,2.1,86.0,16.900000000000034,2022-08-19,3:00
952,2.8,43.0,23.5,2022-08-20,8:00
953,3.5,50.0,27.80000000000001,2022-08-23,5:00
954,5.2,46.0,20.90000000000004,2022-06-06,5:00
955,1.6,77.0,16.5,2022-06-10,6:00
956,3.3,66.0,16.5,2022-06-12,6:00
957,3.8,41.0,23.100000000000023,2022-05-14,5:00
958,0.0,90.0,14.800000000000011,2022-05-23,3:00
959,5.6,62.0,11.100000000000025,2022-05-29,0:00
960,4.7,74.0,10.200000000000044,2022-05-30,0:00
961,2.8,71.0,16.600000000000023,2022-06-25,8:00
962,2.4,50.0,21.30000000000001,2022-06-26,5:00
963,3.3,64.0,18.90000000000004,2022-06-27,9:00
964,4.7,69.0,18.600000000000023,2022-06-29,1:00
965,1.4,59.0,16.30000000000001,2022-07-01,1:00
966,3.6,35.0,26.30000000000001,2022-07-06,5:00
967,3.6,72.0,14.800000000000011,2022-07-08,6:00
968,3.9,34.0,26.200000000000045,2022-07-08,8:00
969,3.7,37.0,29.40000000000004,2022-07-11,5:00
970,3.1,76.0,10.300000000000011,2022-04-23,6:00
971,4.7,62.0,16.100000000000023,2022-04-23,8:00
972,4.7,67.0,8.900000000000034,2022-04-27,0:00
973,4.9,73.0,9.200000000000044,2022-04-30,0:00
974,4.2,67.0,18.700000000000045,2022-05-08,2:00
975,3.7,72.0,18.40000000000004,2022-05-18,6:00
976,1.6,93.0,16.30000000000001,2022-05-23,6:00
977,3.8,81.0,13.400000000000034,2022-05-27,6:00
978,1.6,39.0,17.400000000000034,2022-05-30,5:00
979,3.5,50.0,14.600000000000025,2022-05-30,1:00
